Date,Adj Close,Close,High,Low,Open,Volume
2024-08-07,71993.78125,74700.0,76000.0,72800.0,73000.0,32710428
2024-08-08,70740.875,73400.0,73900.0,72500.0,73200.0,28414729
2024-08-09,71993.78125,74700.0,75800.0,74200.0,75700.0,16388222
2024-08-12,72764.7890625,75500.0,75900.0,74800.0,75200.0,9839259
2024-08-13,73343.0546875,76100.0,76600.0,75500.0,76500.0,10716261
2024-08-14,74403.2265625,77200.0,77800.0,77000.0,77400.0,13246168
2024-08-16,77294.5390625,80200.0,80200.0,78700.0,79400.0,22061478
2024-08-19,75463.3671875,78300.0,80100.0,78000.0,80100.0,14146565
2024-08-20,76041.6328125,78900.0,79800.0,78700.0,79500.0,10683836
2024-08-21,75463.3671875,78300.0,78600.0,77800.0,77900.0,7805598
2024-08-22,75463.3671875,78300.0,78900.0,77800.0,78700.0,8149101
2024-08-23,74885.1015625,77700.0,78400.0,77500.0,77700.0,9420306
2024-08-26,73343.0546875,76100.0,78200.0,76000.0,78100.0,15655938
2024-08-27,73053.9296875,75800.0,76500.0,75600.0,75700.0,11130145
2024-08-28,73632.203125,76400.0,76400.0,75400.0,75800.0,9794514
2024-08-29,71319.140625,74000.0,74700.0,73500.0,73600.0,16884479
2024-08-30,71608.28125,74300.0,75000.0,74100.0,74400.0,16358520
2024-09-02,71704.6640625,74400.0,74700.0,73500.0,74500.0,12641376
2024-09-03,69873.4921875,72500.0,74300.0,72500.0,74100.0,16314599
2024-09-04,67464.0546875,70000.0,71100.0,69800.0,69800.0,27366563
2024-09-05,66500.28125,69000.0,71200.0,69000.0,70100.0,25686769
2024-09-06,66403.9140625,68900.0,69700.0,68000.0,69100.0,19022299
2024-09-09,65054.62109375,67500.0,68200.0,66600.0,66900.0,23263298
2024-09-10,63801.72265625,66200.0,67300.0,66000.0,67000.0,30651376
2024-09-11,62548.8203125,64900.0,65500.0,64200.0,65100.0,35809707
2024-09-12,63898.09765625,66300.0,66600.0,65200.0,66000.0,35884106
2024-09-13,62066.93359375,64400.0,65500.0,64300.0,65000.0,25045135
2024-09-19,60814.0234375,63100.0,64400.0,62200.0,64000.0,49402713
2024-09-20,60717.65234375,63000.0,64700.0,63000.0,63800.0,32746056
2024-09-23,60332.13671875,62600.0,63500.0,62200.0,62300.0,28542376
2024-09-24,60910.40625,63200.0,63400.0,62400.0,62800.0,26957500
2024-09-25,59946.6328125,62200.0,64200.0,62200.0,63800.0,28652438
2024-09-26,62356.0625,64700.0,64900.0,63700.0,63900.0,37566015
2024-09-27,62221.34765625,64200.0,65400.0,64200.0,64700.0,28433030
2024-09-30,59604.55859375,61500.0,64300.0,61500.0,64200.0,32694163
2024-10-02,59410.7265625,61300.0,61900.0,59900.0,60500.0,28473536
2024-10-04,58732.296875,60600.0,61700.0,60500.0,61000.0,24247578
2024-10-07,59119.97265625,61000.0,61900.0,59500.0,60200.0,35066533
2024-10-08,58441.546875,60300.0,61000.0,59900.0,60000.0,27411786
2024-10-10,57084.6875,58900.0,60200.0,58900.0,60100.0,45262214
2024-10-11,57472.3671875,59300.0,60100.0,59000.0,59100.0,29623969
2024-10-14,57472.3671875,59300.0,61200.0,59400.0,59500.0,20886249
2024-10-15,59119.97265625,61000.0,61400.0,60100.0,61100.0,22715239
2024-10-16,57666.19921875,59500.0,60000.0,59200.0,59400.0,23303268
2024-10-17,57860.03515625,59700.0,60100.0,59100.0,59400.0,23372873
2024-10-18,57375.4453125,59200.0,60100.0,59100.0,59900.0,14420260
2024-10-21,57181.609375,59000.0,59600.0,58500.0,59000.0,18514905
2024-10-22,55921.671875,57700.0,58900.0,57700.0,58800.0,27582527
2024-10-23,57278.52734375,59100.0,60000.0,57100.0,57500.0,27300780
2024-10-24,54855.578125,56600.0,58500.0,56600.0,58200.0,31499922
2024-10-25,54177.15625,55900.0,56900.0,55800.0,56000.0,25829315
2024-10-28,56309.34765625,58100.0,58500.0,55700.0,55700.0,27775009
2024-10-29,57763.12109375,59600.0,59600.0,57300.0,58000.0,28369314
2024-10-30,57278.52734375,59100.0,59800.0,58600.0,59100.0,19838511
2024-10-31,57375.4453125,59200.0,61200.0,58300.0,58500.0,35809196
2024-11-01,56503.1875,58300.0,59600.0,58100.0,59000.0,19083180
2024-11-04,56890.8515625,58700.0,59400.0,58400.0,58600.0,15586947
2024-11-05,55824.7578125,57600.0,58100.0,57200.0,57800.0,17484474
2024-11-06,55534.0,57300.0,58000.0,56300.0,57600.0,22092218
2024-11-07,55534.0,57300.0,58100.0,56800.0,56900.0,17043102
2024-11-08,55243.25,57000.0,58300.0,57000.0,58000.0,13877396
2024-11-11,53304.890625,55000.0,56800.0,55000.0,56700.0,29811326
2024-11-12,51366.53125,53000.0,54600.0,53000.0,54600.0,37962881
2024-11-13,49040.5,50600.0,53000.0,50500.0,52000.0,52527995
2024-11-14,48362.07421875,49900.0,51800.0,49900.0,50200.0,48510715
2024-11-15,51851.1171875,53500.0,54200.0,50300.0,50300.0,46774485
2024-11-18,54952.48828125,56700.0,57500.0,55900.0,57000.0,48095234
2024-11-19,54564.82421875,56300.0,57500.0,55900.0,56500.0,31539632
2024-11-20,53595.64453125,55300.0,56500.0,54800.0,56100.0,20864667
2024-11-21,54661.74609375,56400.0,56900.0,54700.0,54900.0,19096850
2024-11-22,54274.0703125,56000.0,56700.0,55900.0,56000.0,15281543
2024-11-25,56115.51171875,57900.0,57900.0,56700.0,57400.0,36237325
2024-11-26,56503.1875,58300.0,58900.0,57500.0,57900.0,23209405
2024-11-27,54564.82421875,56300.0,57800.0,56000.0,57700.0,21808387
2024-11-28,53789.484375,55500.0,56400.0,55200.0,56000.0,20001134
2024-11-29,52529.55078125,54200.0,55300.0,53800.0,55100.0,24513531
2024-12-02,51948.03515625,53600.0,54400.0,53100.0,54300.0,22044867
2024-12-03,51948.03515625,53600.0,54400.0,53100.0,53100.0,23374603
2024-12-04,51463.44921875,53100.0,53400.0,52000.0,52000.0,29004766
2024-12-05,52044.9609375,53700.0,54400.0,53200.0,53200.0,23588277
2024-12-06,52432.62890625,54100.0,54400.0,52700.0,53900.0,22861874
2024-12-09,51754.203125,53400.0,54600.0,53200.0,53500.0,26227680
2024-12-10,52335.7109375,54000.0,54500.0,53700.0,54500.0,20783970
2024-12-11,52335.7109375,54000.0,54200.0,53400.0,53600.0,14565947
2024-12-12,54177.15625,55900.0,56500.0,53900.0,54000.0,33476698
2024-12-13,54370.9921875,56100.0,56300.0,55500.0,55800.0,15908823
2024-12-16,53886.3984375,55600.0,56600.0,55200.0,56300.0,15277277
2024-12-17,52529.55078125,54200.0,55200.0,54000.0,54700.0,20215230
2024-12-18,53207.9765625,54900.0,55400.0,54000.0,54100.0,13698937
2024-12-19,51463.44921875,53100.0,53800.0,53100.0,53500.0,22481925
2024-12-20,51366.53125,53000.0,53100.0,51900.0,52700.0,24674774
2024-12-23,51851.1171875,53500.0,54000.0,53300.0,53400.0,13672650
2024-12-24,52723.390625,54400.0,54500.0,53600.0,53700.0,11634677
2024-12-26,51948.03515625,53600.0,54600.0,53500.0,54500.0,10517075
2024-12-27,52399.83203125,53700.0,54100.0,53200.0,53500.0,10747196
2024-12-30,51911.9375,53200.0,54000.0,53100.0,53300.0,12624702
2025-01-02,52107.09375,53400.0,53600.0,52300.0,52700.0,16630538
2025-01-03,53082.88671875,54400.0,55100.0,52800.0,52800.0,19318046
2025-01-06,54546.56640625,55900.0,56200.0,54300.0,54400.0,19034284
2025-01-07,54058.67578125,55400.0,57300.0,55400.0,56800.0,17030235
2025-01-08,55912.6640625,57300.0,57500.0,54700.0,54800.0,26593553
2025-01-09,54741.72265625,56100.0,57700.0,56100.0,57600.0,24490592
2025-01-10,53961.08984375,55300.0,56500.0,55200.0,56100.0,16059223
2025-01-13,52790.14453125,54100.0,55000.0,54100.0,54600.0,16868600
2025-01-14,52594.98828125,53900.0,54600.0,53700.0,54200.0,17465926
2025-01-15,52399.83203125,53700.0,54700.0,53500.0,54100.0,18625025
2025-01-16,52985.30078125,54300.0,55000.0,54100.0,54200.0,18627298
2025-01-17,52399.83203125,53700.0,54100.0,53200.0,53800.0,18805344
2025-01-20,52107.09375,53400.0,53900.0,53300.0,53600.0,11822531
2025-01-21,52204.671875,53500.0,54300.0,53300.0,53700.0,13535702
2025-01-22,52985.30078125,54300.0,54400.0,53100.0,53400.0,18341991
2025-01-23,52399.83203125,53700.0,54100.0,53500.0,53700.0,15588067
2025-01-24,52399.83203125,53700.0,53800.0,53200.0,53600.0,11867631
2025-01-31,51131.3046875,52400.0,53000.0,51700.0,52200.0,42186279
2025-02-03,49765.203125,51000.0,51400.0,50800.0,51100.0,32344897
2025-02-04,51424.04296875,52700.0,53600.0,51500.0,51600.0,27214851
2025-02-05,51619.19921875,52900.0,53800.0,52800.0,53600.0,15974885
2025-02-06,52692.5703125,54000.0,54000.0,53200.0,53400.0,16466025
2025-02-07,52399.83203125,53700.0,54200.0,53600.0,53900.0,14476866
2025-02-10,54253.828125,55600.0,55900.0,52900.0,53000.0,27577591
2025-02-11,54351.41015625,55700.0,56300.0,55000.0,55500.0,24596196
2025-02-12,54448.98828125,55800.0,55900.0,54500.0,55100.0,26428596
2025-02-13,54448.98828125,55800.0,56400.0,55600.0,56100.0,22448377
2025-02-14,54644.140625,56000.0,57300.0,56000.0,56000.0,23979779
2025-02-17,54644.140625,56000.0,56500.0,55700.0,56100.0,11916027
2025-02-18,55522.35546875,56900.0,57200.0,55900.0,56200.0,22131007
2025-02-19,57278.765625,58700.0,58900.0,57300.0,57400.0,25395151
2025-02-20,56986.03515625,58400.0,59100.0,58100.0,59100.0,21589059
2025-02-21,56790.875,58200.0,58500.0,57100.0,58400.0,22198428
2025-02-24,55912.6640625,57300.0,57700.0,57200.0,57300.0,14138471
2025-02-25,55815.0859375,57200.0,57800.0,56500.0,56600.0,14625181
2025-02-26,55229.61328125,56600.0,57100.0,56100.0,57000.0,18117091
2025-02-27,54936.87890625,56300.0,57100.0,56200.0,56500.0,14975356
2025-02-28,53180.46484375,54500.0,55700.0,54500.0,55400.0,28036698
2025-03-04,53180.46484375,54500.0,55000.0,53800.0,53900.0,18553933
2025-03-05,52692.5703125,54000.0,55400.0,54000.0,55100.0,16578817
2025-03-06,52985.30078125,54300.0,54500.0,54000.0,54100.0,12258101
2025-03-07,52399.83203125,53700.0,54200.0,53400.0,53500.0,14274992
2025-03-10,52399.83203125,53700.0,54800.0,53500.0,53500.0,12921670
2025-03-11,52302.24609375,53600.0,54100.0,52500.0,52500.0,17740891
2025-03-12,53570.77734375,54900.0,55300.0,53600.0,53800.0,17973221
2025-03-13,53375.62109375,54700.0,55900.0,54200.0,55800.0,24132151
2025-03-14,53375.62109375,54700.0,55100.0,54400.0,54500.0,10845154
2025-03-17,56205.40234375,57600.0,57800.0,55400.0,55500.0,35559021
2025-03-18,56205.40234375,57600.0,59000.0,57300.0,58800.0,28138594
2025-03-19,57083.6171875,58500.0,59200.0,57400.0,57400.0,29421759
2025-03-20,58742.453125,60200.0,60300.0,58500.0,59200.0,34989004
2025-03-21,60206.13671875,61700.0,61700.0,60400.0,60900.0,40155612
2025-03-24,59035.1875,60500.0,61600.0,60500.0,61200.0,14088094
2025-03-25,58352.140625,59800.0,61100.0,59500.0,60900.0,17259455
2025-03-26,59913.3984375,61400.0,61400.0,59700.0,59800.0,16431645
2025-03-27,60303.71484375,61800.0,62000.0,60800.0,60900.0,20389790
2025-03-28,59091.45703125,60200.0,61100.0,60000.0,60700.0,16282514
2025-03-31,56735.65234375,57800.0,59700.0,57800.0,59500.0,17633494
2025-04-01,57717.23828125,58800.0,59600.0,57900.0,58700.0,13841706
2025-04-02,57717.23828125,58800.0,59400.0,58300.0,58800.0,14402297
2025-04-03,56539.33203125,57600.0,57800.0,56900.0,56900.0,19508076
2025-04-04,55066.95703125,56100.0,58200.0,55700.0,56200.0,23527139
2025-04-07,52220.359375,53200.0,54100.0,53100.0,53300.0,31998883
2025-04-08,52514.83203125,53500.0,55300.0,53300.0,55000.0,25532845
2025-04-09,52024.04296875,53000.0,54300.0,52900.0,53300.0,20576960
2025-04-10,55361.43359375,56400.0,56700.0,55000.0,56600.0,22948172
2025-04-11,54183.53125,55200.0,55700.0,54800.0,55600.0,13930480
2025-04-14,55165.11328125,56200.0,56700.0,55800.0,56300.0,12852613
2025-04-15,55557.74609375,56600.0,57100.0,56200.0,56300.0,8998640
2025-04-16,53692.73828125,54700.0,56200.0,54500.0,56000.0,14437025
2025-04-17,54085.37109375,55100.0,55300.0,54500.0,54700.0,10867069
2025-04-18,54281.6875,55300.0,55600.0,54900.0,55300.0,5848342
2025-04-21,54379.8515625,55400.0,56000.0,55100.0,55200.0,5941847
2025-04-22,53987.2109375,55000.0,55500.0,54700.0,54900.0,9532469
2025-04-23,54674.32421875,55700.0,56100.0,55500.0,56000.0,11148692
2025-04-24,54674.32421875,55700.0,55800.0,55200.0,55600.0,10580377
2025-04-25,54674.32421875,55700.0,56400.0,55600.0,56400.0,12183303
2025-04-28,54772.484375,55800.0,55900.0,55500.0,55800.0,9341518
2025-04-29,54772.484375,55800.0,56500.0,55600.0,55700.0,10295518
2025-04-30,54478.0078125,55500.0,56000.0,55300.0,55900.0,13014189
2025-05-02,53300.1015625,54300.0,55500.0,54200.0,55000.0,22454204
2025-05-07,53594.57421875,54600.0,55000.0,54300.0,54500.0,17136991
2025-05-08,53594.57421875,54600.0,55500.0,54500.0,55100.0,16320532
2025-05-09,53790.89453125,54800.0,55000.0,54400.0,54700.0,7814322
2025-05-12,56539.33203125,57600.0,57600.0,55000.0,55200.0,15414702
2025-05-13,55852.2265625,56900.0,58200.0,56800.0,57700.0,16842801
2025-05-14,56343.015625,57400.0,57900.0,57000.0,57500.0,12468089
2025-05-15,56244.85546875,57300.0,58600.0,57100.0,57400.0,13139736
2025-05-16,55754.06640625,56800.0,57500.0,56700.0,57400.0,10385352
2025-05-19,54772.484375,55800.0,56400.0,55500.0,56400.0,9802105
2025-05-20,54870.640625,55900.0,56700.0,55700.0,56200.0,9080577
2025-05-21,54674.32421875,55700.0,56600.0,55700.0,56200.0,7794181
2025-05-22,53692.73828125,54700.0,55500.0,54500.0,55300.0,15254278
2025-05-23,53201.9453125,54200.0,55200.0,54100.0,55000.0,11247115
2025-05-26,53692.73828125,54700.0,55000.0,53700.0,53900.0,10901337
2025-05-27,52907.46875,53900.0,54500.0,53800.0,54200.0,13439520
2025-05-28,54870.640625,55900.0,56100.0,54200.0,54300.0,17516283
2025-05-29,55066.95703125,56100.0,56400.0,55600.0,56200.0,12936810
2025-05-30,55165.11328125,56200.0,57200.0,55800.0,56200.0,26219683
2025-06-02,55754.06640625,56800.0,57300.0,56200.0,56300.0,12870515
2025-06-04,56735.65234375,57800.0,57900.0,56800.0,57200.0,19649983
2025-06-05,58011.7109375,59100.0,59900.0,57900.0,58100.0,23266027
2025-06-09,58698.82421875,59800.0,60400.0,59500.0,60400.0,19609659
2025-06-10,58109.87109375,59200.0,60100.0,58800.0,60000.0,15305760
2025-06-11,58796.98046875,59900.0,60100.0,59400.0,59500.0,13610734
2025-06-12,58404.34765625,59500.0,60000.0,59300.0,59700.0,17755115
2025-06-13,57226.4453125,58300.0,60200.0,57700.0,60200.0,20705979
2025-06-16,56146.69921875,57200.0,58100.0,56900.0,58000.0,22200872
2025-06-17,57030.125,58100.0,59800.0,57400.0,57800.0,28637003
2025-06-18,58698.82421875,59800.0,59800.0,57900.0,58000.0,17620705
2025-06-19,58109.87109375,59200.0,60600.0,59000.0,60500.0,16876278
2025-06-20,58404.34765625,59500.0,59800.0,59100.0,59400.0,18072251
2025-06-23,56931.96875,58000.0,58500.0,57600.0,58400.0,16551694
2025-06-24,59385.9296875,60500.0,60600.0,59300.0,59400.0,23737899
2025-06-25,60171.203125,61300.0,61600.0,60300.0,61500.0,23933612
2025-06-26,59091.45703125,60200.0,61300.0,59900.0,61300.0,19402300
2025-06-27,60046.47265625,60800.0,61600.0,60000.0,60100.0,17340470
2025-06-30,59058.8671875,59800.0,61200.0,59800.0,61200.0,17110294
2025-07-01,59453.91015625,60200.0,61100.0,60200.0,60400.0,13650991
2025-07-02,60046.47265625,60800.0,60900.0,59800.0,60200.0,15047951
2025-07-03,63009.29296875,63800.0,63800.0,61100.0,61300.0,32040639
2025-07-04,62515.4921875,63300.0,64700.0,63000.0,64700.0,23748959
2025-07-07,60935.3203125,61700.0,63300.0,61700.0,62900.0,17164708
2025-07-08,60639.03515625,61400.0,62400.0,61000.0,61600.0,20213724
2025-07-09,59651.4296875,60400.0,61400.0,60200.0,61400.0,17533415
2025-07-10,60243.99609375,61000.0,61200.0,60400.0,60600.0,14768473
2025-07-11,61824.1640625,62600.0,62800.0,61200.0,61300.0,19140650
2025-07-14,61725.40234375,62500.0,62600.0,61800.0,62300.0,13563846
2025-07-15,62910.53515625,63700.0,63800.0,62000.0,62300.0,18442202
2025-07-16,63898.140625,64700.0,64700.0,63100.0,63700.0,23042660
2025-07-17,65873.359375,66700.0,66800.0,64400.0,65900.0,39448683
2025-07-18,66268.390625,67100.0,67800.0,66300.0,67000.0,23951531
2025-07-21,66959.71875,67800.0,68800.0,67200.0,67400.0,17723148
2025-07-22,65182.03125,66000.0,68500.0,65600.0,68100.0,20829006
2025-07-23,65577.0703125,66400.0,66500.0,64900.0,66200.0,15687058
2025-07-24,65182.03125,66000.0,66800.0,65900.0,66500.0,12660193
2025-07-25,65083.26953125,65900.0,66300.0,65500.0,65700.0,8080910
2025-07-28,69527.5,70400.0,70400.0,67200.0,68200.0,35332500
2025-07-29,69725.0078125,70600.0,70800.0,68800.0,70800.0,28190940
2025-07-30,71700.2265625,72600.0,73700.0,70600.0,71000.0,34761444
2025-07-31,70515.109375,71400.0,74000.0,71000.0,73000.0,26568072
2025-08-01,68046.0859375,68900.0,72000.0,68800.0,70200.0,24038534
2025-08-04,68836.1796875,69700.0,70200.0,68700.0,69500.0,14780072
2025-08-05,69033.6796875,69900.0,71500.0,69700.0,71000.0,14392903
2025-08-06,67947.328125,68800.0,69400.0,68300.0,69200.0,12542415
2025-08-07,69626.25,70500.0,71000.0,69700.0,70800.0,15008213
2025-08-08,70910.140625,71800.0,72400.0,70700.0,71000.0,22241128
2025-08-11,70120.0625,71000.0,72100.0,70800.0,72000.0,11354253
2025-08-12,70218.8203125,71100.0,72400.0,71100.0,71100.0,15797656
2025-08-13,71008.90625,71900.0,72100.0,71400.0,71900.0,12305742
2025-08-14,70712.6328125,71600.0,71900.0,71200.0,71900.0,11946122
2025-08-18,69132.4453125,70000.0,71200.0,70000.0,71100.0,13595591
2025-08-19,69132.4453125,70000.0,70700.0,69700.0,70400.0,10533082
2025-08-20,69626.25,70500.0,70700.0,69400.0,70100.0,17445516
2025-08-21,69725.0078125,70600.0,71900.0,70600.0,71500.0,18843833
2025-08-22,70515.109375,71400.0,71800.0,70800.0,71700.0,9277432
2025-08-25,70613.8671875,71500.0,71800.0,71000.0,71700.0,10345178
2025-08-26,69428.734375,70300.0,71100.0,70300.0,70800.0,14712519
2025-08-27,69725.0078125,70600.0,70900.0,69800.0,70100.0,10523405
2025-08-28,68737.4140625,69600.0,70400.0,69600.0,70100.0,11578024
2025-08-29,68836.1796875,69700.0,70500.0,69700.0,70100.0,11682267
2025-09-01,66762.1953125,67600.0,68600.0,67500.0,68400.0,12002343
2025-09-02,68243.609375,69100.0,69500.0,67800.0,67800.0,10604028
2025-09-03,68934.9296875,69800.0,69800.0,68800.0,69200.0,10283009
2025-09-04,69231.2109375,70100.0,70100.0,69300.0,69500.0,12284414
2025-09-05,68638.65625,69500.0,70400.0,69500.0,70300.0,11526724
2025-09-08,69231.2109375,70100.0,70500.0,69600.0,69800.0,9263135
2025-09-09,70613.8671875,71500.0,71500.0,70000.0,70100.0,14870245
2025-09-10,71700.2265625,72600.0,72800.0,71600.0,71800.0,21928565
2025-09-11,72490.3125,73400.0,73600.0,72100.0,73200.0,20793501
2025-09-12,74465.5234375,75400.0,75600.0,74200.0,74600.0,28219678
2025-09-15,75551.8984375,76500.0,77600.0,75900.0,77200.0,19908805
2025-09-16,78415.953125,79400.0,79500.0,76700.0,76900.0,28218265
2025-09-17,77230.8203125,78200.0,79100.0,77100.0,79100.0,20856317
2025-09-18,79304.7890625,80300.0,80500.0,78600.0,79100.0,25619035
2025-09-22,82465.140625,83500.0,84000.0,81100.0,81500.0,27529656
2025-09-23,83650.2734375,84700.0,85900.0,83600.0,85800.0,23610263
2025-09-24,84341.6015625,85400.0,85500.0,83700.0,84200.0,18300997
2025-09-25,85032.921875,86100.0,86200.0,84100.0,84400.0,19665151
2025-09-26,82267.6171875,83300.0,85300.0,82400.0,85000.0,24071193
2025-09-29,83527.4765625,84200.0,85000.0,83200.0,83300.0,13069094
2025-09-30,83229.875,83900.0,84900.0,83400.0,84600.0,16319061
2025-10-01,85313.09375,86000.0,86200.0,84700.0,84900.0,22039361
2025-10-02,89033.15625,89750.0,90300.0,88700.0,89300.0,49883028
2025-10-10,93646.0078125,94400.0,94500.0,92700.0,94000.0,35269748
2025-10-13,92554.796875,93300.0,93400.0,90700.0,91300.0,23883308
2025-10-14,90868.375,91600.0,96000.0,90200.0,95300.0,35545235
2025-10-15,94241.2109375,95000.0,95300.0,92100.0,92300.0,21050111
2025-10-16,96919.6484375,97700.0,97700.0,95000.0,95300.0,28141060
2025-10-17,97118.046875,97900.0,99100.0,96700.0,97200.0,22730809
2025-10-20,97316.453125,98100.0,98300.0,96000.0,97900.0,17589756
2025-10-21,96721.25,97500.0,99900.0,97300.0,98500.0,22803830
2025-10-22,97812.4609375,98600.0,98600.0,95500.0,97100.0,15937611
2025-10-23,95729.234375,96500.0,98500.0,96300.0,96800.0,18488581
2025-10-24,98010.8671875,98800.0,99000.0,97700.0,97900.0,18801925
2025-10-27,101185.296875,102000.0,102000.0,100600.0,101300.0,22169970
2025-10-28,98705.2734375,99500.0,101000.0,99100.0,100900.0,20002282
2025-10-29,99697.2890625,100500.0,101000.0,99100.0,100200.0,20899788
2025-10-30,103268.53125,104100.0,105800.0,102000.0,102400.0,34570017
2025-10-31,106641.3828125,107500.0,108600.0,103300.0,105000.0,54824564
2025-11-03,110212.625,111100.0,111500.0,106500.0,106900.0,30110066
2025-11-04,104062.140625,104900.0,112400.0,104900.0,111800.0,30450281
2025-11-05,99796.484375,100600.0,102000.0,96700.0,101000.0,44843020
2025-11-06,98407.6640625,99200.0,103800.0,98800.0,103700.0,28655689
2025-11-07,97118.046875,97900.0,100300.0,96300.0,96400.0,22908083
2025-11-10,99796.484375,100600.0,101000.0,97900.0,98600.0,23842327
2025-11-11,102673.328125,103500.0,106000.0,102000.0,103700.0,27742542
2025-11-12,102276.515625,103100.0,103900.0,101600.0,103000.0,19413497
2025-11-13,101978.921875,102800.0,104200.0,102300.0,102500.0,20838741
2025-11-14,96423.640625,97200.0,99600.0,97200.0,99000.0,21806342
2025-11-17,99796.484375,100600.0,101000.0,99500.0,99800.0,17192584
2025-11-18,97018.8515625,97800.0,100900.0,97500.0,99800.0,18684068
2025-11-19,95729.234375,96500.0,97500.0,94600.0,97100.0,18993346
2025-11-20,99796.484375,100600.0,102900.0,99500.0,100900.0,25360435
2025-11-21,94042.8203125,94800.0,96800.0,94500.0,95600.0,23103574
2025-11-24,95927.640625,96700.0,99000.0,96200.0,97800.0,29831172
2025-11-25,98506.8671875,99300.0,101400.0,97800.0,101400.0,16110054
2025-11-26,101978.921875,102800.0,102900.0,99300.0,100500.0,21314975
2025-11-27,102673.328125,103500.0,105500.0,102700.0,104100.0,16453004
2025-11-28,99697.2890625,100500.0,103800.0,100500.0,103800.0,15292277
2025-12-01,99994.8984375,100800.0,102800.0,99900.0,102000.0,10905526
2025-12-02,102574.125,103400.0,103500.0,101000.0,101200.0,13649487
2025-12-03,103665.3359375,104500.0,105500.0,104000.0,104700.0,14697927
2025-12-04,104260.546875,105100.0,105100.0,103200.0,103900.0,11931145
2025-12-05,107534.1875,108400.0,108400.0,104600.0,105300.0,19755571
2025-12-08,108625.3984375,109500.0,110000.0,108000.0,109700.0,15527762
2025-12-09,107534.1875,108400.0,109400.0,107300.0,108900.0,13671800
2025-12-10,107137.375,108000.0,109800.0,107400.0,108300.0,12365092
2025-12-11,106442.96875,107300.0,110500.0,107300.0,109200.0,22994507
2025-12-12,108030.1953125,108900.0,108900.0,106800.0,107100.0,14210314
2025-12-15,103962.9453125,104800.0,105800.0,104600.0,105300.0,20594654
2025-12-16,101978.921875,102800.0,105600.0,102700.0,104900.0,18852079
2025-12-17,107038.1796875,107900.0,108100.0,103400.0,103500.0,22297611
2025-12-18,106740.5859375,107600.0,108200.0,105700.0,106400.0,20445631
2025-12-19,105450.9609375,106300.0,109700.0,106200.0,109700.0,25917098
2025-12-22,109617.4140625,110500.0,110500.0,109300.0,109700.0,24859171
2025-12-23,110609.4296875,111500.0,112500.0,110400.0,110900.0,20419187
2025-12-24,110212.625,111100.0,112400.0,110900.0,112400.0,12492939
2025-12-26,116065.4921875,117000.0,117000.0,112400.0,112400.0,34018174
2025-12-29,119121.796875,119500.0,119700.0,118200.0,119400.0,19676004
2025-12-30,119520.53125,119900.0,121200.0,118700.0,119100.0,19746349
2026-01-02,128093.3125,128500.0,128500.0,120200.0,120200.0,30463279
2026-01-05,137662.9375,138100.0,138600.0,133600.0,134600.0,42863376
2026-01-06,138460.390625,138900.0,139300.0,132700.0,135300.0,45321341
2026-01-07,140553.75,141000.0,144400.0,137600.0,143500.0,46317413
2026-01-08,138360.71875,138800.0,144500.0,138300.0,138300.0,41449329
2026-01-09,138560.078125,139000.0,140700.0,135200.0,136000.0,29520566
2026-01-12,138360.71875,138800.0,142000.0,136900.0,141000.0,26271134
2026-01-13,137164.515625,137600.0,140200.0,136900.0,139800.0,22384699
2026-01-14,139855.96875,140300.0,140300.0,136800.0,137000.0,18444394
2026-01-15,143444.578125,143900.0,144000.0,138300.0,139000.0,24701126
2026-01-16,148428.75,148900.0,149500.0,144300.0,145300.0,30000219
2026-01-19,148827.484375,149300.0,150600.0,146600.0,147200.0,22762497
2026-01-20,144740.46875,145200.0,149300.0,143900.0,148500.0,24059218
2026-01-21,149026.859375,149500.0,149800.0,141800.0,141900.0,31703610
2026-01-22,151817.984375,152300.0,157000.0,150800.0,155000.0,32073624
2026-01-23,151618.609375,152100.0,156000.0,150100.0,154700.0,25407497
2026-01-26,151618.609375,152100.0,156400.0,151500.0,154900.0,20561689
2026-01-27,158995.203125,159500.0,159500.0,149200.0,150500.0,29423670
2026-01-28,161886.015625,162400.0,163300.0,160200.0,162600.0,29456431
2026-01-29,160191.40625,160700.0,166600.0,157100.0,166200.0,36087223
2026-01-30,159992.03125,160500.0,166500.0,160100.0,160100.0,40557267
2026-02-02,149924.0,150400.0,159600.0,150400.0,155700.0,39748369
2026-02-03,166969.890625,167500.0,167500.0,157200.0,157900.0,36529813
2026-02-04,168564.828125,169100.0,169400.0,163100.0,163500.0,29943042
2026-02-05,158795.84375,159300.0,164000.0,158500.0,162000.0,38435228
2026-02-06,158098.046875,158600.0,160300.0,151600.0,154100.0,36358081
2026-02-09,165873.359375,166400.0,168700.0,165000.0,168600.0,25098971
2026-02-10,165275.265625,165800.0,168100.0,165500.0,167400.0,19369566
2026-02-11,167268.9375,167800.0,168600.0,162000.0,164000.0,22760242
2026-02-12,178034.75,178600.0,179600.0,170100.0,171200.0,41296011
2026-02-13,180626.53125,181200.0,184400.0,178900.0,179500.0,34454192
